% GPS_time week, GPS_time sec, az[rad], age[s]
2312, 127568.900, 4.942665489985269, 6.9
2312, 127568.950, 4.944780705361972, 7.0
2312, 127569.000, 4.945015317279665, 7.1
2312, 127569.050, 4.948652724708167, 7.2
2312, 127569.100, 4.953481447842391, 7.3
2312, 127569.150, 4.959490351070109, 7.4
2312, 127569.200, 4.965649448158671, 7.5
2312, 127569.250, 4.971579678737522, 7.6
2312, 127569.300, 4.977681180803252, 7.8
2312, 127569.350, 4.984065460517396, 7.9
2312, 127569.400, 4.990866629623886, 8.0
2312, 127569.450, 4.997136723463257, 8.1
2312, 127569.500, 4.999388703968176, 8.2
2312, 127569.550, 5.001756986567096, 8.3
2312, 127569.600, 5.000083398847689, 8.4
2312, 127569.650, 4.996371477507366, 8.5
2312, 127569.700, 4.992652377347758, 8.6
2312, 127569.750, 4.987298821865362, 8.6
2312, 127569.800, 4.978302440015808, 8.7
2312, 127569.850, 4.968223482752181, 8.8
2312, 127569.900, 4.931894585875515, 3.7
2312, 127569.950, 4.929273366126903, 3.8
2312, 127570.000, 4.93111858562588, 3.9
2312, 127570.050, 4.930825405740359, 3.9
2312, 127570.100, 4.933559921625319, 4.0
2312, 127570.150, 4.935907037113926, 4.1
2312, 127570.200, 4.938296819448562, 4.2
2312, 127570.250, 4.939811658675805, 4.2
2312, 127570.300, 4.942082267642277, 4.3
2312, 127570.350, 4.9433887195263235, 4.4
2312, 127570.400, 4.945354374990583, 4.4
2312, 127570.450, 4.948187781090965, 4.5
2312, 127570.500, 4.9489508277191945, 4.6
2312, 127570.550, 4.949583855947212, 4.8
2312, 127570.600, 4.951744142557985, 4.9
2312, 127570.650, 4.9513891473413185, 4.9
2312, 127570.700, 4.947984480553693, 5.0
2312, 127570.750, 4.9450550425133, 5.1
2312, 127570.800, 4.943140047578784, 5.1
2312, 127570.850, 4.943112815590151, 5.2
2312, 127570.900, 4.943559545311321, 5.3
2312, 127570.950, 4.942941334099595, 5.4
2312, 127571.000, 4.943394379278752, 3.1
2312, 127571.050, 4.944786139304898, 3.2
2312, 127571.100, 4.945346710384966, 3.2
2312, 127571.150, 4.945549518885025, 3.2
2312, 127571.200, 4.947636361509202, 3.2
2312, 127571.250, 4.949482014988414, 3.2
2312, 127571.300, 4.951950529293938, 3.3
2312, 127571.350, 4.952907834268256, 3.3
2312, 127571.400, 4.952959099093345, 3.3
2312, 127571.450, 4.95201551196493, 3.4
2312, 127571.500, 4.9431280282815875, 3.3
2312, 127571.550, 4.9404625116892715, 3.3
2312, 127571.600, 4.937482877376936, 3.2
2312, 127571.650, 4.936800068355735, 3.3
2312, 127571.700, 4.937829900010905, 3.3
2312, 127571.750, 4.937330245435861, 3.4
2312, 127571.800, 4.935446070157319, 3.4
2312, 127571.850, 4.933807607093126, 3.4
2312, 127571.900, 4.933447251388923, 3.5
2312, 127571.950, 4.932915628039959, 3.5
2312, 127572.000, 4.933787535816641, 3.6
2312, 127572.050, 4.933541574656809, 3.6
2312, 127572.100, 4.932034150805638, 3.7
2312, 127572.150, 4.926701433322441, 3.8
2312, 127572.200, 4.920283959965685, 3.8
2312, 127572.250, 4.917029035899291, 3.9
2312, 127572.300, 4.916885679559763, 4.0
2312, 127572.350, 4.9185499211746215, 4.0
2312, 127572.400, 4.920161742971203, 4.1
2312, 127572.450, 4.922547175362631, 4.1
2312, 127572.500, 4.926761035741627, 4.2
2312, 127572.550, 4.9331006808155005, 4.3
2312, 127572.600, 4.940699275947244, 4.4
2312, 127572.650, 4.949081894713049, 4.5
2312, 127572.700, 4.957887973502505, 4.5
2312, 127572.750, 4.96864939533485, 4.4
2312, 127572.800, 4.973145576203137, 4.5
2312, 127572.850, 4.980034750424178, 4.5
